,Order ID,Customer ID,Order DateTime,Product Name,Category,Quantity,Price,City,Delivery Time (mins),Order Status,Total Amount,Order Hour,Day,Month,IsWeekend,Order Period,High Order Value,Fast Delivery
327,ORD1327,CUST232,2023-11-06 08:24:00,Bananas,Fruits,3,497.44,Delhi,20.08,Delivered,1492.32,8,Monday,November,No,Morning,Yes,Fast
328,ORD1328,CUST340,2023-04-19 11:57:00,Bread,Bakery,4,381.73,Kolkata,46.71,Delivered,1526.92,11,Wednesday,April,No,Morning,Yes,Slow
329,ORD1329,CUST306,2023-01-03 17:02:00,Eggs,Dairy,5,490.45,Delhi,14.5,Delivered,2452.25,17,Tuesday,January,No,Evening,Yes,Fast
330,ORD1330,CUST287,2023-11-14 00:59:00,Chicken,Meat,3,207.84,Kolkata,0.0,Returned,623.52,0,Tuesday,November,No,Night,Yes,Fast
331,ORD1331,CUST285,2023-12-15 17:42:00,Shampoo,Personal Care,3,156.21,Mumbai,15.16,Delivered,468.63,17,Friday,December,No,Evening,No,Fast
332,ORD1332,CUST398,2023-02-11 20:03:00,Apples,Fruits,4,183.76,Bangalore,47.99,Delivered,735.04,20,Saturday,February,Yes,Evening,Yes,Slow
333,ORD1333,CUST334,2023-01-18 23:00:00,Fish,Meat,4,114.75,Mumbai,44.62,Delivered,459.0,23,Wednesday,January,No,Night,No,Slow
334,ORD1334,CUST162,2023-04-17 12:40:00,Rice,Grains,1,306.66,Hyderabad,22.64,Delivered,306.66,12,Monday,April,No,Afternoon,No,Fast
335,ORD1335,CUST480,2023-09-01 04:32:00,Bananas,Fruits,5,449.75,Bangalore,38.26,Delivered,2248.75,4,Friday,September,No,Night,Yes,Slow
336,ORD1336,CUST404,2023-01-23 00:19:00,Potatoes,Vegetables,3,76.61,Mumbai,42.35,Delivered,229.82999999999998,0,Monday,January,No,Night,No,Slow
337,ORD1337,CUST382,2023-03-30 17:41:00,Potatoes,Vegetables,4,75.87,Pune,61.66,Delivered,303.48,17,Thursday,March,No,Evening,No,Slow
338,ORD1338,CUST351,2023-03-29 09:29:00,Milk,Dairy,2,305.99,Chennai,59.54,Delivered,611.98,9,Wednesday,March,No,Morning,Yes,Slow
339,ORD1339,CUST194,2023-10-24 02:07:00,Milk,Dairy,5,392.15,Hyderabad,24.14,Delivered,1960.75,2,Tuesday,October,No,Night,Yes,Fast
340,ORD1340,CUST296,2023-10-19 02:15:00,Onions,Vegetables,2,476.45,Bangalore,85.38,Delivered,952.9,2,Thursday,October,No,Night,Yes,Slow
341,ORD1341,CUST128,2023-01-02 22:26:00,Bread,Bakery,4,345.1,Bangalore,52.31,Delivered,1380.4,22,Monday,January,No,Night,Yes,Slow
342,ORD1342,CUST262,2023-01-18 02:48:00,Bananas,Fruits,5,148.66,Hyderabad,70.58,Delivered,743.3,2,Wednesday,January,No,Night,Yes,Slow
343,ORD1343,CUST498,2023-08-16 18:57:00,Potatoes,Vegetables,5,115.04,Chennai,0.0,Cancelled,575.2,18,Wednesday,August,No,Evening,Yes,Fast
344,ORD1344,CUST227,2023-07-13 16:06:00,Potatoes,Vegetables,4,45.23,Delhi,52.06,Delivered,180.92,16,Thursday,July,No,Afternoon,No,Slow
345,ORD1345,CUST258,2023-03-19 13:25:00,Apples,Fruits,1,337.71,Pune,0.0,Cancelled,337.71,13,Sunday,March,Yes,Afternoon,No,Fast
346,ORD1346,CUST186,2023-02-10 03:36:00,Wheat Flour,Grains,2,315.55,Hyderabad,10.71,Delivered,631.1,3,Friday,February,No,Night,Yes,Fast
347,ORD1347,CUST115,2023-05-30 16:53:00,Toothpaste,Personal Care,5,334.36,Chennai,0.0,Returned,1671.8000000000002,16,Tuesday,May,No,Afternoon,Yes,Fast
348,ORD1348,CUST473,2023-10-09 11:42:00,Bread,Bakery,2,312.87,Kolkata,88.36,Delivered,625.74,11,Monday,October,No,Morning,Yes,Slow
349,ORD1349,CUST141,2023-07-29 03:25:00,Onions,Vegetables,2,310.69,Delhi,25.13,Delivered,621.38,3,Saturday,July,Yes,Night,Yes,Fast
350,ORD1350,CUST278,2023-01-01 14:38:00,Eggs,Dairy,1,61.83,Delhi,47.72,Delivered,61.83,14,Sunday,January,Yes,Afternoon,No,Slow
351,ORD1351,CUST278,2023-07-16 19:15:00,Apples,Fruits,3,221.19,Kolkata,18.89,Delivered,663.5699999999999,19,Sunday,July,Yes,Evening,Yes,Fast
352,ORD1352,CUST206,2023-04-22 05:23:00,Shampoo,Personal Care,3,389.92,Bangalore,87.94,Delivered,1169.76,5,Saturday,April,Yes,Morning,Yes,Slow
353,ORD1353,CUST410,2023-03-06 17:09:00,Milk,Dairy,4,390.26,Pune,88.37,Delivered,1561.04,17,Monday,March,No,Evening,Yes,Slow
354,ORD1354,CUST474,2023-05-03 08:08:00,Apples,Fruits,4,373.87,Delhi,0.0,Cancelled,1495.48,8,Wednesday,May,No,Morning,Yes,Fast
355,ORD1355,CUST255,2023-06-09 21:54:00,Bread,Bakery,5,26.35,Pune,20.04,Delivered,131.75,21,Friday,June,No,Night,No,Fast
356,ORD1356,CUST346,2023-08-28 19:01:00,Bread,Bakery,3,160.93,Pune,51.94,Delivered,482.79,19,Monday,August,No,Evening,No,Slow
357,ORD1357,CUST185,2023-04-12 08:35:00,Onions,Vegetables,4,202.86,Bangalore,48.16,Delivered,811.44,8,Wednesday,April,No,Morning,Yes,Slow
358,ORD1358,CUST164,2023-05-10 07:37:00,Chicken,Meat,3,243.7,Mumbai,54.34,Delivered,731.0999999999999,7,Wednesday,May,No,Morning,Yes,Slow
359,ORD1359,CUST338,2023-02-19 05:19:00,Butter,Dairy,4,467.75,Kolkata,0.0,Cancelled,1871.0,5,Sunday,February,Yes,Morning,Yes,Fast
360,ORD1360,CUST244,2023-05-11 16:28:00,Bread,Bakery,5,40.7,Hyderabad,75.9,Delivered,203.5,16,Thursday,May,No,Afternoon,No,Slow
361,ORD1361,CUST249,2023-12-30 23:43:00,Tomatoes,Vegetables,2,32.47,Chennai,67.86,Delivered,64.94,23,Saturday,December,Yes,Night,No,Slow
362,ORD1362,CUST324,2023-02-19 20:03:00,Milk,Dairy,3,157.28,Mumbai,43.68,Delivered,471.84000000000003,20,Sunday,February,Yes,Evening,No,Slow
363,ORD1363,CUST196,2023-06-18 20:26:00,Toothpaste,Personal Care,3,386.43,Chennai,15.18,Delivered,1159.29,20,Sunday,June,Yes,Evening,Yes,Fast
364,ORD1364,CUST312,2023-08-26 07:54:00,Bread,Bakery,3,349.47,Hyderabad,40.2,Delivered,1048.41,7,Saturday,August,Yes,Morning,Yes,Slow
365,ORD1365,CUST240,2023-11-22 19:45:00,Rice,Grains,3,80.19,Kolkata,66.9,Delivered,240.57,19,Wednesday,November,No,Evening,No,Slow
366,ORD1366,CUST131,2023-12-17 20:58:00,Eggs,Dairy,4,56.39,Hyderabad,39.09,Delivered,225.56,20,Sunday,December,Yes,Evening,No,Slow
367,ORD1367,CUST204,2023-05-04 23:39:00,Toothpaste,Personal Care,4,135.69,Chennai,0.0,Returned,542.76,23,Thursday,May,No,Night,Yes,Fast
368,ORD1368,CUST433,2023-11-11 18:32:00,Milk,Dairy,1,303.15,Mumbai,18.59,Delivered,303.15,18,Saturday,November,Yes,Evening,No,Fast
369,ORD1369,CUST230,2023-03-06 15:49:00,Fish,Meat,5,294.7,Kolkata,0.0,Cancelled,1473.5,15,Monday,March,No,Afternoon,Yes,Fast
370,ORD1370,CUST164,2023-11-07 02:32:00,Wheat Flour,Grains,3,169.75,Hyderabad,21.42,Delivered,509.25,2,Tuesday,November,No,Night,Yes,Fast
371,ORD1371,CUST482,2023-04-28 06:24:00,Eggs,Dairy,4,189.9,Hyderabad,17.03,Delivered,759.6,6,Friday,April,No,Morning,Yes,Fast
372,ORD1372,CUST370,2023-03-07 02:09:00,Butter,Dairy,5,220.79,Bangalore,37.84,Delivered,1103.95,2,Tuesday,March,No,Night,Yes,Slow
373,ORD1373,CUST497,2023-07-21 11:26:00,Wheat Flour,Grains,5,473.13,Kolkata,0.0,Cancelled,2365.65,11,Friday,July,No,Morning,Yes,Fast
374,ORD1374,CUST455,2023-10-21 21:58:00,Toothpaste,Personal Care,3,294.59,Bangalore,37.38,Delivered,883.77,21,Saturday,October,Yes,Night,Yes,Slow
375,ORD1375,CUST218,2023-03-03 09:13:00,Shampoo,Personal Care,1,127.95,Mumbai,16.33,Delivered,127.95,9,Friday,March,No,Morning,No,Fast
376,ORD1376,CUST176,2023-02-18 01:58:00,Bananas,Fruits,3,299.27,Chennai,16.74,Delivered,897.81,1,Saturday,February,Yes,Night,Yes,Fast
377,ORD1377,CUST351,2023-09-08 21:40:00,Onions,Vegetables,3,179.3,Kolkata,57.11,Delivered,537.9000000000001,21,Friday,September,No,Night,Yes,Slow
378,ORD1378,CUST220,2023-02-19 15:32:00,Rice,Grains,3,344.61,Pune,73.16,Delivered,1033.83,15,Sunday,February,Yes,Afternoon,Yes,Slow
379,ORD1379,CUST370,2023-07-25 21:53:00,Eggs,Dairy,3,140.48,Chennai,36.24,Delivered,421.43999999999994,21,Tuesday,July,No,Night,No,Slow
380,ORD1380,CUST120,2023-01-30 01:11:00,Onions,Vegetables,3,331.94,Delhi,59.21,Delivered,995.8199999999999,1,Monday,January,No,Night,Yes,Slow
381,ORD1381,CUST226,2023-12-27 10:10:00,Potatoes,Vegetables,1,412.77,Kolkata,75.16,Delivered,412.77,10,Wednesday,December,No,Morning,No,Slow
382,ORD1382,CUST422,2023-07-20 18:53:00,Potatoes,Vegetables,4,272.64,Hyderabad,60.92,Delivered,1090.56,18,Thursday,July,No,Evening,Yes,Slow
383,ORD1383,CUST423,2023-09-09 11:36:00,Potatoes,Vegetables,2,402.93,Mumbai,0.0,Cancelled,805.86,11,Saturday,September,Yes,Morning,Yes,Fast
384,ORD1384,CUST115,2023-05-20 00:29:00,Tomatoes,Vegetables,4,53.61,Pune,41.09,Delivered,214.44,0,Saturday,May,Yes,Night,No,Slow
385,ORD1385,CUST244,2023-07-02 18:11:00,Wheat Flour,Grains,1,218.12,Kolkata,19.05,Delivered,218.12,18,Sunday,July,Yes,Evening,No,Fast
386,ORD1386,CUST182,2023-07-14 10:08:00,Bread,Bakery,1,303.41,Chennai,27.84,Delivered,303.41,10,Friday,July,No,Morning,No,Fast
387,ORD1387,CUST292,2023-03-05 17:55:00,Rice,Grains,5,149.81,Chennai,71.31,Delivered,749.05,17,Sunday,March,Yes,Evening,Yes,Slow
388,ORD1388,CUST367,2023-08-25 09:20:00,Rice,Grains,5,476.86,Mumbai,16.44,Delivered,2384.3,9,Friday,August,No,Morning,Yes,Fast
389,ORD1389,CUST488,2023-06-16 03:16:00,Fish,Meat,2,220.8,Delhi,0.0,Returned,441.6,3,Friday,June,No,Night,No,Fast
390,ORD1390,CUST107,2023-09-18 08:53:00,Shampoo,Personal Care,5,97.25,Mumbai,86.61,Delivered,486.25,8,Monday,September,No,Morning,No,Slow
391,ORD1391,CUST394,2023-04-09 17:36:00,Potatoes,Vegetables,3,94.05,Bangalore,84.23,Delivered,282.15,17,Sunday,April,Yes,Evening,No,Slow
392,ORD1392,CUST322,2023-11-15 07:17:00,Toothpaste,Personal Care,5,409.26,Hyderabad,0.0,Cancelled,2046.3,7,Wednesday,November,No,Morning,Yes,Fast
393,ORD1393,CUST382,2023-02-16 15:51:00,Rice,Grains,1,392.65,Hyderabad,32.72,Delivered,392.65,15,Thursday,February,No,Afternoon,No,Slow
394,ORD1394,CUST441,2023-07-03 05:04:00,Chicken,Meat,1,313.66,Bangalore,0.0,Returned,313.66,5,Monday,July,No,Morning,No,Fast
395,ORD1395,CUST101,2023-01-26 10:26:00,Milk,Dairy,1,487.02,Kolkata,0.0,Returned,487.02,10,Thursday,January,No,Morning,No,Fast
396,ORD1396,CUST423,2023-05-21 01:03:00,Tomatoes,Vegetables,4,331.0,Mumbai,64.33,Delivered,1324.0,1,Sunday,May,Yes,Night,Yes,Slow
397,ORD1397,CUST409,2023-05-12 22:31:00,Rice,Grains,5,202.85,Chennai,44.55,Delivered,1014.25,22,Friday,May,No,Night,Yes,Slow
398,ORD1398,CUST458,2023-10-22 08:28:00,Bread,Bakery,5,426.62,Chennai,76.67,Delivered,2133.1,8,Sunday,October,Yes,Morning,Yes,Slow
399,ORD1399,CUST333,2023-09-21 04:57:00,Toothpaste,Personal Care,4,139.22,Mumbai,68.1,Delivered,556.88,4,Thursday,September,No,Night,Yes,Slow
400,ORD1400,CUST488,2023-02-23 15:04:00,Chicken,Meat,5,414.69,Kolkata,0.0,Returned,2073.45,15,Thursday,February,No,Afternoon,Yes,Fast
401,ORD1401,CUST394,2023-10-06 17:22:00,Bananas,Fruits,3,243.21,Hyderabad,0.0,Returned,729.63,17,Friday,October,No,Evening,Yes,Fast
402,ORD1402,CUST263,2023-02-13 17:54:00,Bread,Bakery,1,161.15,Mumbai,39.71,Delivered,161.15,17,Monday,February,No,Evening,No,Slow
403,ORD1403,CUST271,2023-08-15 00:56:00,Chicken,Meat,5,270.55,Bangalore,22.66,Delivered,1352.75,0,Tuesday,August,No,Night,Yes,Fast
404,ORD1404,CUST104,2023-11-10 00:19:00,Bananas,Fruits,4,195.62,Delhi,0.0,Cancelled,782.48,0,Friday,November,No,Night,Yes,Fast
405,ORD1405,CUST215,2023-02-27 20:26:00,Bananas,Fruits,4,372.24,Mumbai,86.6,Delivered,1488.96,20,Monday,February,No,Evening,Yes,Slow
406,ORD1406,CUST439,2023-05-09 06:27:00,Fish,Meat,4,138.72,Chennai,17.15,Delivered,554.88,6,Tuesday,May,No,Morning,Yes,Fast
407,ORD1407,CUST294,2023-03-26 22:00:00,Tomatoes,Vegetables,5,394.9,Chennai,0.0,Returned,1974.5,22,Sunday,March,Yes,Night,Yes,Fast
408,ORD1408,CUST478,2023-04-21 09:51:00,Bread,Bakery,5,368.34,Delhi,63.58,Delivered,1841.6999999999998,9,Friday,April,No,Morning,Yes,Slow
409,ORD1409,CUST358,2023-08-19 03:29:00,Chicken,Meat,5,437.52,Delhi,47.44,Delivered,2187.6,3,Saturday,August,Yes,Night,Yes,Slow
410,ORD1410,CUST403,2023-08-03 09:40:00,Fish,Meat,1,358.01,Hyderabad,76.55,Delivered,358.01,9,Thursday,August,No,Morning,No,Slow
411,ORD1411,CUST460,2023-09-24 11:32:00,Milk,Dairy,3,87.08,Delhi,65.44,Delivered,261.24,11,Sunday,September,Yes,Morning,No,Slow
412,ORD1412,CUST157,2023-11-02 20:56:00,Bread,Bakery,2,285.42,Delhi,84.16,Delivered,570.84,20,Thursday,November,No,Evening,Yes,Slow
413,ORD1413,CUST399,2023-11-28 06:38:00,Rice,Grains,1,429.54,Delhi,26.1,Delivered,429.54,6,Tuesday,November,No,Morning,No,Fast
414,ORD1414,CUST394,2023-06-09 03:57:00,Tomatoes,Vegetables,3,88.19,Delhi,87.75,Delivered,264.57,3,Friday,June,No,Night,No,Slow
415,ORD1415,CUST406,2023-10-18 16:51:00,Rice,Grains,2,388.35,Delhi,48.53,Delivered,776.7,16,Wednesday,October,No,Afternoon,Yes,Slow
416,ORD1416,CUST219,2023-04-04 11:20:00,Tomatoes,Vegetables,2,313.04,Chennai,25.31,Delivered,626.08,11,Tuesday,April,No,Morning,Yes,Fast
417,ORD1417,CUST450,2023-12-27 01:42:00,Onions,Vegetables,5,36.58,Mumbai,79.54,Delivered,182.89999999999998,1,Wednesday,December,No,Night,No,Slow
418,ORD1418,CUST429,2023-06-09 20:29:00,Apples,Fruits,4,165.78,Delhi,68.74,Delivered,663.12,20,Friday,June,No,Evening,Yes,Slow
419,ORD1419,CUST157,2023-08-20 00:33:00,Rice,Grains,5,215.34,Kolkata,69.94,Delivered,1076.7,0,Sunday,August,Yes,Night,Yes,Slow
420,ORD1420,CUST429,2023-08-26 20:58:00,Potatoes,Vegetables,4,172.34,Hyderabad,0.0,Cancelled,689.36,20,Saturday,August,Yes,Evening,Yes,Fast
421,ORD1421,CUST442,2023-03-09 14:23:00,Butter,Dairy,4,410.73,Pune,0.0,Returned,1642.92,14,Thursday,March,No,Afternoon,Yes,Fast
422,ORD1422,CUST231,2023-01-09 22:29:00,Potatoes,Vegetables,1,215.91,Chennai,65.62,Delivered,215.91,22,Monday,January,No,Night,No,Slow
423,ORD1423,CUST292,2023-06-25 09:13:00,Bananas,Fruits,2,225.03,Chennai,19.24,Delivered,450.06,9,Sunday,June,Yes,Morning,No,Fast
424,ORD1424,CUST374,2023-11-03 17:36:00,Eggs,Dairy,4,77.38,Hyderabad,46.5,Delivered,309.52,17,Friday,November,No,Evening,No,Slow
425,ORD1425,CUST457,2023-10-10 14:42:00,Bananas,Fruits,4,269.1,Bangalore,64.99,Delivered,1076.4,14,Tuesday,October,No,Afternoon,Yes,Slow
426,ORD1426,CUST287,2023-11-15 07:16:00,Butter,Dairy,3,222.68,Delhi,78.57,Delivered,668.04,7,Wednesday,November,No,Morning,Yes,Slow
427,ORD1427,CUST483,2023-05-23 06:04:00,Milk,Dairy,5,292.55,Mumbai,55.24,Delivered,1462.75,6,Tuesday,May,No,Morning,Yes,Slow
428,ORD1428,CUST313,2023-09-22 09:51:00,Rice,Grains,4,22.08,Chennai,69.1,Delivered,88.32,9,Friday,September,No,Morning,No,Slow
429,ORD1429,CUST233,2023-02-04 06:33:00,Potatoes,Vegetables,2,296.31,Delhi,60.64,Delivered,592.62,6,Saturday,February,Yes,Morning,Yes,Slow
430,ORD1430,CUST385,2023-01-09 18:42:00,Wheat Flour,Grains,3,104.77,Chennai,22.56,Delivered,314.31,18,Monday,January,No,Evening,No,Fast
431,ORD1431,CUST101,2023-06-20 00:38:00,Chicken,Meat,5,357.49,Pune,65.27,Delivered,1787.45,0,Tuesday,June,No,Night,Yes,Slow
432,ORD1432,CUST174,2023-06-19 15:15:00,Eggs,Dairy,4,218.12,Delhi,0.0,Returned,872.48,15,Monday,June,No,Afternoon,Yes,Fast
433,ORD1433,CUST231,2023-12-05 17:15:00,Milk,Dairy,5,240.35,Pune,36.46,Delivered,1201.75,17,Tuesday,December,No,Evening,Yes,Slow
434,ORD1434,CUST349,2023-05-07 03:42:00,Tomatoes,Vegetables,3,328.53,Mumbai,0.0,Returned,985.5899999999999,3,Sunday,May,Yes,Night,Yes,Fast
435,ORD1435,CUST494,2023-07-02 14:51:00,Toothpaste,Personal Care,2,159.97,Pune,13.25,Delivered,319.94,14,Sunday,July,Yes,Afternoon,No,Fast
436,ORD1436,CUST418,2023-10-31 18:49:00,Wheat Flour,Grains,3,339.93,Chennai,74.66,Delivered,1019.79,18,Tuesday,October,No,Evening,Yes,Slow
437,ORD1437,CUST349,2023-02-26 11:33:00,Apples,Fruits,5,301.73,Pune,0.0,Cancelled,1508.65,11,Sunday,February,Yes,Morning,Yes,Fast
438,ORD1438,CUST373,2023-03-21 10:44:00,Fish,Meat,5,211.43,Bangalore,82.98,Delivered,1057.15,10,Tuesday,March,No,Morning,Yes,Slow
439,ORD1439,CUST336,2023-01-31 16:19:00,Eggs,Dairy,2,35.63,Chennai,0.0,Returned,71.26,16,Tuesday,January,No,Afternoon,No,Fast
440,ORD1440,CUST384,2023-05-14 01:30:00,Chicken,Meat,4,126.15,Hyderabad,0.0,Cancelled,504.6,1,Sunday,May,Yes,Night,Yes,Fast
441,ORD1441,CUST321,2023-04-06 11:21:00,Chicken,Meat,3,400.14,Pune,30.07,Delivered,1200.42,11,Thursday,April,No,Morning,Yes,Slow
442,ORD1442,CUST310,2023-12-11 07:52:00,Fish,Meat,3,86.27,Bangalore,26.43,Delivered,258.81,7,Monday,December,No,Morning,No,Fast
443,ORD1443,CUST211,2023-03-28 19:16:00,Toothpaste,Personal Care,2,418.35,Delhi,76.1,Delivered,836.7,19,Tuesday,March,No,Evening,Yes,Slow
444,ORD1444,CUST237,2023-04-15 06:02:00,Potatoes,Vegetables,3,278.33,Delhi,32.89,Delivered,834.99,6,Saturday,April,Yes,Morning,Yes,Slow
445,ORD1445,CUST412,2023-07-05 05:49:00,Milk,Dairy,2,422.48,Pune,26.92,Delivered,844.96,5,Wednesday,July,No,Morning,Yes,Fast
446,ORD1446,CUST332,2023-09-01 13:12:00,Shampoo,Personal Care,4,347.64,Bangalore,21.28,Delivered,1390.56,13,Friday,September,No,Afternoon,Yes,Fast
447,ORD1447,CUST461,2023-03-07 09:53:00,Chicken,Meat,1,38.79,Delhi,45.81,Delivered,38.79,9,Tuesday,March,No,Morning,No,Slow
448,ORD1448,CUST263,2023-06-20 04:38:00,Butter,Dairy,2,27.31,Pune,77.43,Delivered,54.62,4,Tuesday,June,No,Night,No,Slow
449,ORD1449,CUST493,2023-12-06 03:09:00,Fish,Meat,3,218.99,Chennai,43.66,Delivered,656.97,3,Wednesday,December,No,Night,Yes,Slow
450,ORD1450,CUST486,2023-02-03 12:01:00,Eggs,Dairy,2,169.54,Hyderabad,0.0,Returned,339.08,12,Friday,February,No,Afternoon,No,Fast
451,ORD1451,CUST273,2023-10-19 01:57:00,Toothpaste,Personal Care,4,154.38,Mumbai,34.57,Delivered,617.52,1,Thursday,October,No,Night,Yes,Slow
452,ORD1452,CUST345,2023-04-12 10:13:00,Tomatoes,Vegetables,5,155.9,Chennai,19.25,Delivered,779.5,10,Wednesday,April,No,Morning,Yes,Fast
453,ORD1453,CUST272,2023-09-30 08:43:00,Tomatoes,Vegetables,3,256.49,Pune,49.67,Delivered,769.47,8,Saturday,September,Yes,Morning,Yes,Slow
454,ORD1454,CUST103,2023-02-02 18:12:00,Rice,Grains,3,63.93,Mumbai,26.34,Delivered,191.79,18,Thursday,February,No,Evening,No,Fast
455,ORD1455,CUST175,2023-06-15 02:07:00,Potatoes,Vegetables,2,432.23,Hyderabad,76.2,Delivered,864.46,2,Thursday,June,No,Night,Yes,Slow
456,ORD1456,CUST298,2023-10-31 07:59:00,Fish,Meat,4,469.48,Delhi,69.53,Delivered,1877.92,7,Tuesday,October,No,Morning,Yes,Slow
457,ORD1457,CUST301,2023-08-19 20:07:00,Fish,Meat,3,38.01,Mumbai,20.12,Delivered,114.03,20,Saturday,August,Yes,Evening,No,Fast
458,ORD1458,CUST237,2023-01-10 03:29:00,Shampoo,Personal Care,1,302.71,Chennai,26.17,Delivered,302.71,3,Tuesday,January,No,Night,No,Fast
459,ORD1459,CUST488,2023-12-01 03:04:00,Potatoes,Vegetables,5,347.62,Mumbai,87.33,Delivered,1738.1,3,Friday,December,No,Night,Yes,Slow
460,ORD1460,CUST489,2023-09-30 04:40:00,Wheat Flour,Grains,3,318.63,Bangalore,0.0,Cancelled,955.89,4,Saturday,September,Yes,Night,Yes,Fast
461,ORD1461,CUST192,2023-02-18 13:07:00,Bananas,Fruits,3,415.62,Mumbai,67.74,Delivered,1246.8600000000001,13,Saturday,February,Yes,Afternoon,Yes,Slow
462,ORD1462,CUST197,2023-07-12 23:08:00,Rice,Grains,3,233.57,Mumbai,63.18,Delivered,700.71,23,Wednesday,July,No,Night,Yes,Slow
463,ORD1463,CUST438,2023-09-28 14:02:00,Apples,Fruits,3,137.49,Delhi,0.0,Cancelled,412.47,14,Thursday,September,No,Afternoon,No,Fast
464,ORD1464,CUST267,2023-07-18 23:19:00,Chicken,Meat,1,163.17,Delhi,75.41,Delivered,163.17,23,Tuesday,July,No,Night,No,Slow
465,ORD1465,CUST308,2023-09-04 07:44:00,Bananas,Fruits,3,34.97,Mumbai,41.58,Delivered,104.91,7,Monday,September,No,Morning,No,Slow
466,ORD1466,CUST306,2023-06-14 09:24:00,Onions,Vegetables,2,258.04,Mumbai,82.31,Delivered,516.08,9,Wednesday,June,No,Morning,Yes,Slow
467,ORD1467,CUST197,2023-04-09 16:36:00,Apples,Fruits,1,120.73,Kolkata,30.92,Delivered,120.73,16,Sunday,April,Yes,Afternoon,No,Slow
468,ORD1468,CUST143,2023-09-25 11:14:00,Bananas,Fruits,1,294.9,Pune,60.32,Delivered,294.9,11,Monday,September,No,Morning,No,Slow
469,ORD1469,CUST330,2023-11-26 18:54:00,Wheat Flour,Grains,5,454.79,Mumbai,27.73,Delivered,2273.9500000000003,18,Sunday,November,Yes,Evening,Yes,Fast
470,ORD1470,CUST450,2023-07-11 10:16:00,Bananas,Fruits,4,39.44,Bangalore,75.1,Delivered,157.76,10,Tuesday,July,No,Morning,No,Slow
471,ORD1471,CUST214,2023-10-13 17:53:00,Shampoo,Personal Care,5,331.93,Kolkata,0.0,Returned,1659.65,17,Friday,October,No,Evening,Yes,Fast
472,ORD1472,CUST484,2023-11-03 21:46:00,Apples,Fruits,2,393.84,Pune,59.0,Delivered,787.68,21,Friday,November,No,Night,Yes,Slow
473,ORD1473,CUST239,2023-08-20 17:04:00,Toothpaste,Personal Care,2,490.0,Mumbai,19.62,Delivered,980.0,17,Sunday,August,Yes,Evening,Yes,Fast
474,ORD1474,CUST329,2023-04-29 00:37:00,Bread,Bakery,5,129.14,Mumbai,0.0,Cancelled,645.6999999999999,0,Saturday,April,Yes,Night,Yes,Fast
475,ORD1475,CUST456,2023-11-05 02:07:00,Apples,Fruits,4,32.31,Mumbai,13.89,Delivered,129.24,2,Sunday,November,Yes,Night,No,Fast
476,ORD1476,CUST333,2023-02-22 16:08:00,Bananas,Fruits,2,313.91,Pune,58.68,Delivered,627.82,16,Wednesday,February,No,Afternoon,Yes,Slow
477,ORD1477,CUST160,2023-03-01 03:45:00,Bread,Bakery,4,74.12,Chennai,38.43,Delivered,296.48,3,Wednesday,March,No,Night,No,Slow
478,ORD1478,CUST319,2023-04-02 23:19:00,Eggs,Dairy,2,460.32,Delhi,0.0,Returned,920.64,23,Sunday,April,Yes,Night,Yes,Fast
479,ORD1479,CUST117,2023-07-30 20:04:00,Potatoes,Vegetables,4,277.49,Delhi,15.03,Delivered,1109.96,20,Sunday,July,Yes,Evening,Yes,Fast
480,ORD1480,CUST405,2023-06-29 14:15:00,Rice,Grains,5,346.75,Pune,0.0,Cancelled,1733.75,14,Thursday,June,No,Afternoon,Yes,Fast
481,ORD1481,CUST250,2023-01-25 15:51:00,Tomatoes,Vegetables,4,199.21,Mumbai,57.26,Delivered,796.84,15,Wednesday,January,No,Afternoon,Yes,Slow
482,ORD1482,CUST120,2023-08-22 00:20:00,Bread,Bakery,3,225.71,Chennai,64.82,Delivered,677.13,0,Tuesday,August,No,Night,Yes,Slow
483,ORD1483,CUST417,2023-09-27 00:14:00,Shampoo,Personal Care,3,195.22,Mumbai,35.55,Delivered,585.66,0,Wednesday,September,No,Night,Yes,Slow
484,ORD1484,CUST266,2023-01-28 16:28:00,Wheat Flour,Grains,5,431.66,Chennai,32.95,Delivered,2158.3,16,Saturday,January,Yes,Afternoon,Yes,Slow
485,ORD1485,CUST163,2023-07-11 02:23:00,Apples,Fruits,4,58.94,Chennai,78.58,Delivered,235.76,2,Tuesday,July,No,Night,No,Slow
486,ORD1486,CUST370,2023-11-14 00:03:00,Bananas,Fruits,3,63.38,Chennai,82.17,Delivered,190.14000000000001,0,Tuesday,November,No,Night,No,Slow
487,ORD1487,CUST307,2023-12-01 11:37:00,Chicken,Meat,1,290.99,Hyderabad,15.39,Delivered,290.99,11,Friday,December,No,Morning,No,Fast
488,ORD1488,CUST476,2023-07-28 03:19:00,Shampoo,Personal Care,2,432.35,Mumbai,63.76,Delivered,864.7,3,Friday,July,No,Night,Yes,Slow
489,ORD1489,CUST199,2023-08-19 05:55:00,Milk,Dairy,2,326.08,Kolkata,0.0,Returned,652.16,5,Saturday,August,Yes,Morning,Yes,Fast
490,ORD1490,CUST478,2023-10-11 13:12:00,Tomatoes,Vegetables,4,442.56,Bangalore,0.0,Returned,1770.24,13,Wednesday,October,No,Afternoon,Yes,Fast
491,ORD1491,CUST181,2023-05-23 08:44:00,Eggs,Dairy,3,369.0,Chennai,60.33,Delivered,1107.0,8,Tuesday,May,No,Morning,Yes,Slow
